Name,City,job,Salary,Time,Shift,Age,Gender,Rank,,,,
radha,Moga,Painter,300,19:30,Night(19:01:22:00),slotC,Female,861,,,,
tekchand,Faridkot,Tuitions,350,18:30,Evening(16:01-19:00),slotC,Male,862,,,,
bhavesh dass,Amritsar,Sweeping,450,19:00,Evening(16:01-19:00),slotC,Female,863,,,,
mohd shakib,Rajpura,BrandingOfProducts,450,21:30,Night(19:01:22:00),slotA,Male,864,,,,
rakshit ghai,Mohali,Plumbing,400,13:00,Afternoon(12:01-16:00),slotB,Male,865,,,,
shish pal,Muktsar,Packing,350,19:30,Night(19:01:22:00),slotC,Female,866,,,,
deepak kumar mishra,Jalandhar,Welding,350,17:00,Evening(16:01-19:00),slotB,Male,867,,,,
anshu,Batala,Sweeping,400,10:00,Morning(8:00-12:00),slotA,Male,868,,,,
abhishek,Firozpur,Delivery,400,14:30,Afternoon(12:01-16:00),slotC,Female,869,,,,
laxmi narayan,Hoshiarpur,Electrician,450,12:00,Morning(8:00-12:00),slotB,Male,870,,,,
deep,Abohar,Plumbing,300,19:30,Night(19:01:22:00),slotB,Male,871,,,,
rakesh gupta,Muktsar,Labour,450,09:00,Morning(8:00-12:00),slotB,Male,872,,,,
barjraj,Phagwara,Promotions,350,10:30,Morning(8:00-12:00),slotA,Female,873,,,,
jay dev jha,Moga,Painter,200,15:00,Afternoon(12:01-16:00),slotB,Male,874,,,,
baldev,Hoshiarpur,Helper,150,13:30,Afternoon(12:01-16:00),slotC,Male,875,,,,
radheyshyam saini,Moga,CarWashing,300,09:30,Morning(8:00-12:00),slotA,Male,876,,,,
pankaj kumar,Ludhiana,Painter,150,13:30,Afternoon(12:01-16:00),slotB,Male,877,,,,
suresh kumar jain,Jalandhar,Electrician,450,15:30,Afternoon(12:01-16:00),slotA,Male,878,,,,
amardeep,Pathankot,Tuitions,350,17:00,Evening(16:01-19:00),slotB,Female,879,,,,
surgayan kanwar,Hoshiarpur,Welding,400,17:30,Evening(16:01-19:00),slotB,Male,880,,,,
jyoti,Ludhiana,CarWashing,300,10:30,Morning(8:00-12:00),slotB,Male,881,,,,
yogesh shukla,Barnala,Sweeping,150,10:30,Morning(8:00-12:00),slotB,Male,882,,,,
chandesh,Pathankot,Electrician,350,20:00,Night(19:01:22:00),slotA,Male,883,,,,
dhanna lal,Rajpura,Painter,250,15:30,Afternoon(12:01-16:00),slotC,Male,884,,,,
sandeep,Rajpura,Packing,300,12:00,Morning(8:00-12:00),slotB,Male,885,,,,
geeta devi,Hoshiarpur,Delivery,350,10:30,Morning(8:00-12:00),slotC,Male,886,,,,
ajay @ ajju,Batala,ProductsSampling,350,13:30,Afternoon(12:01-16:00),slotC,Female,887,,,,
prahlad,Faridkot,BrandingOfProducts,150,21:30,Night(19:01:22:00),slotB,Male,888,,,,
aman bhatt,Abohar,Salesperson,150,11:30,Morning(8:00-12:00),slotA,Male,889,,,,
shiva,Moga,Painter,350,09:30,Morning(8:00-12:00),slotB,Female,890,,,,
anil kumar,Mohali,CarWashing,150,13:30,Afternoon(12:01-16:00),slotB,Male,891,,,,
sunil,Khanna,Salesperson,250,10:30,Morning(8:00-12:00),slotA,Male,892,,,,
kumari meera,Ludhiana,Painter,200,17:30,Evening(16:01-19:00),slotB,Male,893,,,,
pinki,Malerkotla,Painter,300,14:00,Afternoon(12:01-16:00),slotA,Male,894,,,,
midda,Hoshiarpur,BrochureDistribution,450,14:30,Afternoon(12:01-16:00),slotB,Male,895,,,,
mahipal,Patiala,Carpentering,150,14:30,Afternoon(12:01-16:00),slotA,Male,896,,,,
sahil tigga,Mohali,Helper,300,16:30,Evening(16:01-19:00),slotA,Male,897,,,,
rajan,Moga,Promotions,400,11:00,Morning(8:00-12:00),slotA,Female,898,,,,
shashi @ kajal,Moga,Delivery,200,15:00,Afternoon(12:01-16:00),slotC,Female,899,,,,
pinki,Mohali,CarWashing,150,19:30,Night(19:01:22:00),slotB,Male,900,,,,
neelam,Mohali,Salesperson,400,10:00,Morning(8:00-12:00),slotB,Male,901,,,,
ajay kumar,Pathankot,CarWashing,200,11:30,Morning(8:00-12:00),slotC,Male,902,,,,
raghunandan das,Pathankot,Electrician,350,14:00,Afternoon(12:01-16:00),slotA,Male,903,,,,
jyoti,Firozpur,BrandingOfProducts,400,18:30,Evening(16:01-19:00),slotC,Male,904,,,,
sanjeev,Abohar,Promotions,250,14:00,Afternoon(12:01-16:00),slotB,Male,905,,,,
aditya,Malerkotla,Plumbing,200,14:00,Afternoon(12:01-16:00),slotA,Male,906,,,,
mustkeem,Bathinda,Carpentering,350,11:00,Morning(8:00-12:00),slotA,Male,907,,,,
rajesh,Kapurthala,Packing,150,19:00,Evening(16:01-19:00),slotC,Male,908,,,,
mohd sajad ali,Ludhiana,ProductsSampling,450,14:30,Afternoon(12:01-16:00),slotC,Male,909,,,,
rajesh kumar,Khanna,Painter,300,21:00,Night(19:01:22:00),slotC,Female,910,,,,
kanheya,Patiala,Welding,200,16:00,Afternoon(12:01-16:00),slotC,Male,911,,,,
vikash,Malerkotla,ProductsSampling,300,08:00,Morning(8:00-12:00),slotB,Male,912,,,,
deepali,Barnala,Helper,200,20:30,Night(19:01:22:00),slotC,Male,913,,,,
birij kisor,Phagwara,Plumbing,300,13:30,Afternoon(12:01-16:00),slotA,Male,914,,,,
nandni,Moga,Carpentering,400,15:30,Afternoon(12:01-16:00),slotA,Male,915,,,,
rima,Khanna,Welding,400,17:00,Evening(16:01-19:00),slotA,Male,916,,,,
gytri  garg,Khanna,Electrician,200,20:30,Night(19:01:22:00),slotB,Male,917,,,,
pardeep kumar,Batala,Salesperson,150,11:30,Morning(8:00-12:00),slotC,Female,918,,,,
seema,Sunam,ProductsSampling,250,17:30,Evening(16:01-19:00),slotC,Female,919,,,,
navneet,Hoshiarpur,Tuitions,200,10:00,Morning(8:00-12:00),slotB,Female,920,,,,
rishi,Ludhiana,Plumbing,450,14:00,Afternoon(12:01-16:00),slotC,Male,921,,,,
rakesh singh,Barnala,Sweeping,150,17:30,Evening(16:01-19:00),slotA,Male,922,,,,
jitender,Batala,Painter,250,20:30,Night(19:01:22:00),slotC,Female,923,,,,
chandan tivari,Moga,Delivery,150,13:00,Afternoon(12:01-16:00),slotB,Male,924,,,,
mohit,Mohali,Electrician,300,20:30,Night(19:01:22:00),slotA,Male,925,,,,
rattan vail,Khanna,ProductsSampling,200,17:00,Evening(16:01-19:00),slotB,Male,926,,,,
sachin verma,Batala,Labour,300,13:30,Afternoon(12:01-16:00),slotA,Male,927,,,,
priti,Faridkot,Helper,200,18:30,Evening(16:01-19:00),slotC,Female,928,,,,
asha,Firozpur,ProductsSampling,150,08:30,Morning(8:00-12:00),slotA,Male,929,,,,
raziya,Ludhiana,ProductsSampling,150,20:30,Night(19:01:22:00),slotB,Male,930,,,,
harsh @ aman,Rajpura,Tuitions,250,15:00,Afternoon(12:01-16:00),slotA,Male,931,,,,
harvinder singh sandhu,Phagwara,Tuitions,200,10:30,Morning(8:00-12:00),slotB,Female,932,,,,
abdul rehman,Muktsar,Welding,400,08:30,Morning(8:00-12:00),slotA,Male,933,,,,
nanak chand,Amritsar,Tuitions,250,19:30,Night(19:01:22:00),slotA,Male,934,,,,
amit kumar,Mohali,BrandingOfProducts,250,15:30,Afternoon(12:01-16:00),slotA,Male,935,,,,
dinesh singh,Pathankot,Painter,300,21:00,Night(19:01:22:00),slotB,Male,936,,,,
mohd israr,Hoshiarpur,Promotions,400,18:30,Evening(16:01-19:00),slotA,Male,937,,,,
mohd khairul,Khanna,Promotions,250,10:00,Morning(8:00-12:00),slotB,Female,938,,,,
rohit,Phagwara,Tuitions,200,09:30,Morning(8:00-12:00),slotB,Male,939,,,,
ramesh,Firozpur,Helper,150,20:00,Night(19:01:22:00),slotA,Female,940,,,,
bangali babu,Barnala,Packing,250,21:30,Night(19:01:22:00),slotC,Female,941,,,,
mamta,Mohali,Promotions,250,16:30,Evening(16:01-19:00),slotC,Male,942,,,,
punam,Muktsar,Packing,150,15:00,Afternoon(12:01-16:00),slotB,Male,943,,,,
divansh,Khanna,Promotions,450,12:30,Afternoon(12:01-16:00),slotA,Female,944,,,,
"punit kumar @ ankur m.no.-7404660980, 9813186044.",Patiala,Sweeping,450,15:30,Afternoon(12:01-16:00),slotC,Male,945,,,,
ramkesh,Barnala,BrandingOfProducts,300,13:30,Afternoon(12:01-16:00),slotC,Male,946,,,,
aditya sharma,Jalandhar,Carpentering,300,12:00,Morning(8:00-12:00),slotA,Male,947,,,,
vishal tiwari,Moga,Salesperson,400,12:00,Morning(8:00-12:00),slotB,Female,948,,,,
raj kumar,Sunam,CarWashing,450,20:30,Night(19:01:22:00),slotA,Male,949,,,,
jat ram,Patiala,Plumbing,150,19:00,Evening(16:01-19:00),slotB,Male,950,,,,
adesh kumar,Firozpur,Delivery,200,16:30,Evening(16:01-19:00),slotC,Male,951,,,,
sonam,Khanna,Packing,400,13:00,Afternoon(12:01-16:00),slotB,Female,952,,,,
pooran chand,Moga,Electrician,350,15:30,Afternoon(12:01-16:00),slotB,Male,953,,,,
pooja & his daughter partigya,Firozpur,Helper,450,12:30,Afternoon(12:01-16:00),slotA,Female,954,,,,
hukam chand,Barnala,Promotions,150,13:30,Afternoon(12:01-16:00),slotB,Male,955,,,,
mohd salman,Malerkotla,CarWashing,350,14:30,Afternoon(12:01-16:00),slotA,Male,956,,,,
nisha,Moga,CarWashing,400,13:00,Afternoon(12:01-16:00),slotA,Female,957,,,,
mobsheera haider (shadiya),Barnala,Welding,250,09:00,Morning(8:00-12:00),slotC,Male,958,,,,
imran s/o maman singh,Malerkotla,Plumbing,250,20:00,Night(19:01:22:00),slotC,Male,959,,,,
dr. hema hari pago,Khanna,Electrician,150,19:00,Evening(16:01-19:00),slotA,Male,960,,,,
charan jeet singh,Jalandhar,Delivery,350,09:00,Morning(8:00-12:00),slotC,Female,961,,,,
mantu kumar,Rajpura,BrandingOfProducts,400,14:30,Afternoon(12:01-16:00),slotA,Male,962,,,,
ashok kharkwal,Batala,Plumbing,350,18:30,Evening(16:01-19:00),slotC,Male,963,,,,
ranveer singh,Abohar,CarWashing,150,16:00,Afternoon(12:01-16:00),slotB,Male,964,,,,
ashish,Ludhiana,Salesperson,150,13:30,Afternoon(12:01-16:00),slotC,Male,965,,,,
anuj,Rajpura,Delivery,350,13:30,Afternoon(12:01-16:00),slotA,Female,966,,,,
priya sexena,Phagwara,Tuitions,350,21:30,Night(19:01:22:00),slotA,Female,967,,,,
manoj kumar,Abohar,Tuitions,400,09:00,Morning(8:00-12:00),slotC,Female,968,,,,
dheeraj singh,Bathinda,Packing,150,20:00,Night(19:01:22:00),slotA,Male,969,,,,
naseem,Patiala,Painter,450,16:30,Evening(16:01-19:00),slotB,Male,970,,,,
aditya kasana,Batala,ProductsSampling,350,20:30,Night(19:01:22:00),slotC,Male,971,,,,
komal / kabila,Abohar,BrochureDistribution,350,18:30,Evening(16:01-19:00),slotC,Male,972,,,,
aabid,Faridkot,BrandingOfProducts,350,10:00,Morning(8:00-12:00),slotB,Male,973,,,,
rohan,Mohali,CarWashing,450,19:30,Night(19:01:22:00),slotB,Male,974,,,,
amrudin,Bathinda,BrochureDistribution,350,10:30,Morning(8:00-12:00),slotC,Male,975,,,,
bittu paswan,Phagwara,ProductsSampling,250,19:30,Night(19:01:22:00),slotC,Female,976,,,,
pankaj kumar,Jalandhar,Delivery,150,10:30,Morning(8:00-12:00),slotC,Male,977,,,,
shivani,Moga,Tuitions,200,16:30,Evening(16:01-19:00),slotB,Male,978,,,,
khshbu,Patiala,Carpentering,300,19:30,Night(19:01:22:00),slotC,Male,979,,,,
balwant singh,Malerkotla,Promotions,300,15:00,Afternoon(12:01-16:00),slotA,Male,980,,,,
sameem,Barnala,BrandingOfProducts,250,13:00,Afternoon(12:01-16:00),slotA,Male,981,,,,
nazeem,Khanna,Promotions,200,09:30,Morning(8:00-12:00),slotC,Male,982,,,,
rehman khan,Firozpur,Promotions,350,20:00,Night(19:01:22:00),slotC,Male,983,,,,
amit @ gajju,Khanna,Tuitions,300,11:00,Morning(8:00-12:00),slotB,Female,984,,,,
lekhraj,Faridkot,Promotions,350,12:30,Afternoon(12:01-16:00),slotB,Male,985,,,,
satish kumar,Jalandhar,BrochureDistribution,400,10:00,Morning(8:00-12:00),slotB,Female,986,,,,
akash,Bathinda,Electrician,400,16:30,Evening(16:01-19:00),slotA,Male,987,,,,
vinay,Jalandhar,ProductsSampling,350,18:00,Evening(16:01-19:00),slotC,Male,988,,,,
rohit kumar,Sunam,Helper,150,14:00,Afternoon(12:01-16:00),slotB,Male,989,,,,
sanjay kumar s/o,Barnala,BrandingOfProducts,400,09:00,Morning(8:00-12:00),slotC,Male,990,,,,
deepak,Batala,Carpentering,400,16:00,Afternoon(12:01-16:00),slotB,Male,991,,,,
aadil,Bathinda,BrandingOfProducts,450,17:30,Evening(16:01-19:00),slotB,Male,992,,,,
faijal,Phagwara,Labour,250,12:00,Morning(8:00-12:00),slotC,Male,993,,,,
sapna,Jalandhar,Electrician,350,13:00,Afternoon(12:01-16:00),slotB,Male,994,,,,
tufel,Rajpura,Promotions,300,19:00,Evening(16:01-19:00),slotB,Male,995,,,,
harsh,Batala,Labour,200,15:00,Afternoon(12:01-16:00),slotB,Male,996,,,,
mohd. firoz,Ludhiana,BrandingOfProducts,350,20:00,Night(19:01:22:00),slotA,Female,997,,,,
asha kumari,Mohali,Delivery,250,21:00,Night(19:01:22:00),slotC,Male,998,,,,
ajit,Sunam,CarWashing,200,20:30,Night(19:01:22:00),slotB,Male,999,,,,
jyoti,Phagwara,Packing,300,09:30,Morning(8:00-12:00),slotB,Female,1000,,,,
ankit,Faridkot,Carpentering,250,14:00,Afternoon(12:01-16:00),slotC,Male,1001,,,,
pavan sharma,Hoshiarpur,Sweeping,200,11:00,Morning(8:00-12:00),slotB,Male,1002,,,,
astha,Kapurthala,Packing,400,14:00,Afternoon(12:01-16:00),slotA,Female,1003,,,,
gaurav sukla,Batala,Delivery,200,12:00,Morning(8:00-12:00),slotB,Male,1004,,,,
ram kishan,Moga,Promotions,350,20:30,Night(19:01:22:00),slotB,Male,1005,,,,
som dutt,Faridkot,Labour,300,19:30,Night(19:01:22:00),slotC,Male,1006,,,,
pooja,Faridkot,BrandingOfProducts,200,11:00,Morning(8:00-12:00),slotA,Male,1007,,,,
sachin pal,Sunam,Welding,200,18:30,Evening(16:01-19:00),slotC,Male,1008,,,,
aamir hussain,Barnala,Electrician,150,10:00,Morning(8:00-12:00),slotB,Male,1009,,,,
arun,Faridkot,Carpentering,400,16:00,Afternoon(12:01-16:00),slotB,Male,1010,,,,
manju,Batala,Carpentering,300,12:00,Morning(8:00-12:00),slotB,Male,1011,,,,
shamim ansari,Sunam,Helper,400,18:30,Evening(16:01-19:00),slotC,Male,1012,,,,
gorav,Firozpur,Electrician,150,12:00,Morning(8:00-12:00),slotA,Male,1013,,,,
sahin,Abohar,ProductsSampling,350,13:00,Afternoon(12:01-16:00),slotB,Female,1014,,,,
parvesh kumari,Jalandhar,Salesperson,350,14:00,Afternoon(12:01-16:00),slotC,Female,1015,,,,
jyoti,Phagwara,Welding,150,21:30,Night(19:01:22:00),slotA,Male,1016,,,,
vijay bansal,Moga,Sweeping,250,16:30,Evening(16:01-19:00),slotB,Female,1017,,,,
sanjay,Mohali,CarWashing,350,15:30,Afternoon(12:01-16:00),slotA,Female,1018,,,,
sidharath,Pathankot,Plumbing,350,11:30,Morning(8:00-12:00),slotC,Male,1019,,,,
kuldeep singh,Barnala,Plumbing,250,11:30,Morning(8:00-12:00),slotA,Male,1020,,,,
kuldeep,Muktsar,Salesperson,400,19:00,Evening(16:01-19:00),slotC,Female,1021,,,,
vaishali,Kapurthala,Sweeping,350,11:30,Morning(8:00-12:00),slotA,Male,1022,,,,
manish maheshwari,Amritsar,Promotions,250,17:00,Evening(16:01-19:00),slotA,Female,1023,,,,
aarti,Barnala,BrandingOfProducts,400,19:30,Night(19:01:22:00),slotA,Female,1024,,,,
vijay @ pappu,Mohali,CarWashing,200,08:30,Morning(8:00-12:00),slotA,Male,1025,,,,
payal,Rajpura,Electrician,350,11:30,Morning(8:00-12:00),slotB,Male,1026,,,,
khushbu,Batala,Carpentering,300,15:00,Afternoon(12:01-16:00),slotA,Male,1027,,,,
subhash,Phagwara,Plumbing,200,19:00,Evening(16:01-19:00),slotC,Male,1028,,,,
pankaj,Pathankot,Plumbing,250,08:00,Morning(8:00-12:00),slotA,Male,1029,,,,
vishal @ moni,Abohar,Electrician,350,17:30,Evening(16:01-19:00),slotB,Male,1030,,,,
pappy,Firozpur,Electrician,150,22:00,Night(19:01:22:00),slotC,Male,1031,,,,
mantu kumar,Mohali,Painter,350,11:30,Morning(8:00-12:00),slotC,Male,1032,,,,
km varsha,Moga,Tuitions,400,17:30,Evening(16:01-19:00),slotA,Male,1033,,,,
reena devi,Sunam,Welding,250,17:30,Evening(16:01-19:00),slotA,Male,1034,,,,
ikramuddin,Hoshiarpur,ProductsSampling,400,09:30,Morning(8:00-12:00),slotB,Female,1035,,,,
durganand,Muktsar,Helper,200,10:00,Morning(8:00-12:00),slotC,Male,1036,,,,
shahnawaj,Amritsar,Sweeping,450,17:30,Evening(16:01-19:00),slotB,Male,1037,,,,
ajay,Batala,Salesperson,200,16:00,Afternoon(12:01-16:00),slotB,Male,1038,,,,
pulkit sharma,Patiala,Helper,300,12:30,Afternoon(12:01-16:00),slotA,Male,1039,,,,
paramjeet singh,Sunam,Plumbing,350,14:30,Afternoon(12:01-16:00),slotC,Male,1040,,,,
shib lal singh,Batala,Painter,200,21:00,Night(19:01:22:00),slotB,Male,1041,,,,
vicky,Faridkot,CarWashing,150,20:30,Night(19:01:22:00),slotA,Male,1042,,,,
ramdhin gujair,Faridkot,Labour,150,16:00,Afternoon(12:01-16:00),slotB,Male,1043,,,,
rohit,Mohali,BrochureDistribution,150,20:00,Night(19:01:22:00),slotA,Male,1044,,,,
krishan kumar,Rajpura,Labour,300,19:00,Evening(16:01-19:00),slotA,Male,1045,,,,
pramod,Batala,BrandingOfProducts,450,19:30,Night(19:01:22:00),slotC,Female,1046,,,,
hadarali s/o abdul quam,Rajpura,Tuitions,350,13:30,Afternoon(12:01-16:00),slotB,Male,1047,,,,
laxman,Phagwara,Packing,400,21:00,Night(19:01:22:00),slotA,Male,1048,,,,
shivani,Sunam,BrandingOfProducts,450,21:00,Night(19:01:22:00),slotB,Male,1049,,,,
zakir hussain,Abohar,BrandingOfProducts,150,19:30,Night(19:01:22:00),slotA,Female,1050,,,,
ruksana bano with her son or daughter,Khanna,ProductsSampling,150,20:30,Night(19:01:22:00),slotA,Female,1051,,,,
rohit,Phagwara,BrandingOfProducts,450,12:30,Afternoon(12:01-16:00),slotA,Male,1052,,,,
rekhai,Rajpura,Helper,150,17:30,Evening(16:01-19:00),slotA,Male,1053,,,,
shabuddin shah,Phagwara,Salesperson,450,17:30,Evening(16:01-19:00),slotA,Male,1054,,,,
ajay,Batala,Electrician,450,13:00,Afternoon(12:01-16:00),slotB,Male,1055,,,,
manoj kumar,Pathankot,Tuitions,150,10:30,Morning(8:00-12:00),slotB,Male,1056,,,,
roshni,Faridkot,Electrician,250,16:00,Afternoon(12:01-16:00),slotA,Male,1057,,,,
sharat chandran,Firozpur,BrandingOfProducts,300,16:30,Evening(16:01-19:00),slotA,Female,1058,,,,
deepak,Khanna,Delivery,150,11:30,Morning(8:00-12:00),slotA,Male,1059,,,,
birju,Mohali,ProductsSampling,450,17:00,Evening(16:01-19:00),slotC,Male,1060,,,,
sushil,Barnala,Tuitions,350,13:00,Afternoon(12:01-16:00),slotB,Male,1061,,,,
kamni,Jalandhar,Electrician,300,14:00,Afternoon(12:01-16:00),slotA,Male,1062,,,,
saurabh,Bathinda,Delivery,450,18:30,Evening(16:01-19:00),slotC,Male,1063,,,,
bilal malik,Amritsar,Painter,400,14:30,Afternoon(12:01-16:00),slotA,Female,1064,,,,
jitender,Rajpura,CarWashing,250,16:30,Evening(16:01-19:00),slotC,Male,1065,,,,
samir mishra,Kapurthala,Painter,250,08:00,Morning(8:00-12:00),slotC,Female,1066,,,,
chran singh,Hoshiarpur,Tuitions,200,09:00,Morning(8:00-12:00),slotC,Male,1067,,,,
jeenat,Firozpur,Delivery,250,16:00,Afternoon(12:01-16:00),slotC,Male,1068,,,,
guruvachan singh,Moga,CarWashing,400,11:30,Morning(8:00-12:00),slotC,Male,1069,,,,
raju,Moga,Carpentering,400,12:00,Morning(8:00-12:00),slotA,Male,1070,,,,
shri kant,Patiala,BrandingOfProducts,200,12:00,Morning(8:00-12:00),slotB,Male,1071,,,,
swati,Khanna,Carpentering,350,09:00,Morning(8:00-12:00),slotC,Male,1072,,,,
bhupender kumar,Patiala,Tuitions,150,11:00,Morning(8:00-12:00),slotA,Male,1073,,,,
dipendra kumar,Pathankot,Painter,450,19:00,Evening(16:01-19:00),slotA,Male,1074,,,,
poonam,Sunam,Welding,300,12:30,Afternoon(12:01-16:00),slotC,Male,1075,,,,
parwati,Kapurthala,Sweeping,150,20:30,Night(19:01:22:00),slotB,Male,1076,,,,
sheetal,Batala,Labour,450,17:30,Evening(16:01-19:00),slotC,Male,1077,,,,
aanamika misra,Hoshiarpur,Electrician,150,19:00,Evening(16:01-19:00),slotA,Male,1078,,,,
rajkumar,Batala,Painter,400,08:30,Morning(8:00-12:00),slotA,Male,1079,,,,
rubbi,Khanna,ProductsSampling,300,11:00,Morning(8:00-12:00),slotB,Female,1080,,,,
harsh,Abohar,Packing,150,19:30,Night(19:01:22:00),slotA,Male,1081,,,,
yogesh,Faridkot,Plumbing,150,16:00,Afternoon(12:01-16:00),slotA,Male,1082,,,,
sanjeev panday,Phagwara,Sweeping,200,20:00,Night(19:01:22:00),slotB,Female,1083,,,,
sanjeev sharma,Muktsar,Sweeping,250,10:30,Morning(8:00-12:00),slotC,Male,1084,,,,
anwar,Khanna,ProductsSampling,400,19:30,Night(19:01:22:00),slotB,Male,1085,,,,
arman,Kapurthala,Salesperson,150,17:30,Evening(16:01-19:00),slotC,Male,1086,,,,
deepak,Pathankot,BrandingOfProducts,400,16:30,Evening(16:01-19:00),slotC,Male,1087,,,,
mohd miraj ansari,Pathankot,ProductsSampling,250,08:00,Morning(8:00-12:00),slotC,Male,1088,,,,
vikas,Patiala,Carpentering,450,13:00,Afternoon(12:01-16:00),slotB,Male,1089,,,,
archana,Malerkotla,Plumbing,350,21:00,Night(19:01:22:00),slotA,Male,1090,,,,
alam aara,Khanna,BrochureDistribution,450,16:00,Afternoon(12:01-16:00),slotB,Female,1091,,,,
naresh,Muktsar,Labour,400,09:00,Morning(8:00-12:00),slotB,Male,1092,,,,
jamrujaha,Mohali,Sweeping,400,12:00,Morning(8:00-12:00),slotA,Female,1093,,,,
narender singh,Barnala,Carpentering,250,17:30,Evening(16:01-19:00),slotA,Male,1094,,,,
abbas mehndi,Phagwara,CarWashing,350,09:30,Morning(8:00-12:00),slotA,Male,1095,,,,
rani,Muktsar,Packing,400,15:00,Afternoon(12:01-16:00),slotB,Female,1096,,,,
dhruv kumar,Abohar,Painter,150,10:00,Morning(8:00-12:00),slotB,Male,1097,,,,
ayub khan,Batala,Labour,150,10:00,Morning(8:00-12:00),slotB,Male,1098,,,,
madam sahnaj,Pathankot,ProductsSampling,250,11:30,Morning(8:00-12:00),slotA,Female,1099,,,,
momin,Kapurthala,Tuitions,250,19:00,Evening(16:01-19:00),slotB,Female,1100,,,,
rinki,Patiala,Carpentering,250,18:30,Evening(16:01-19:00),slotA,Male,1101,,,,
satyam,Malerkotla,BrandingOfProducts,350,19:30,Night(19:01:22:00),slotB,Female,1102,,,,
nandu,Bathinda,Packing,450,17:30,Evening(16:01-19:00),slotB,Male,1103,,,,
rajesh,Hoshiarpur,Labour,150,17:00,Evening(16:01-19:00),slotB,Male,1104,,,,
shahid,Batala,Painter,150,15:30,Afternoon(12:01-16:00),slotC,Female,1105,,,,
sangeeta,Abohar,BrochureDistribution,450,19:30,Night(19:01:22:00),slotA,Male,1106,,,,
sangeeta,Abohar,Carpentering,150,09:30,Morning(8:00-12:00),slotA,Male,1107,,,,
mr. mohan lal keer,Barnala,Helper,200,20:30,Night(19:01:22:00),slotC,Female,1108,,,,
vivek,Phagwara,ProductsSampling,250,13:00,Afternoon(12:01-16:00),slotB,Male,1109,,,,
sabeer,Mohali,Tuitions,150,14:00,Afternoon(12:01-16:00),slotA,Female,1110,,,,
nabav shekh,Malerkotla,CarWashing,450,15:00,Afternoon(12:01-16:00),slotC,Male,1111,,,,
aman,Phagwara,CarWashing,450,19:00,Evening(16:01-19:00),slotA,Female,1112,,,,
harneet kaur,Barnala,Labour,350,16:00,Afternoon(12:01-16:00),slotC,Male,1113,,,,
bal kishan @ sonu,Sunam,Labour,400,08:30,Morning(8:00-12:00),slotC,Male,1114,,,,
rahul sharma,Mohali,Promotions,200,19:30,Night(19:01:22:00),slotC,Male,1115,,,,
mamchand,Patiala,Carpentering,450,19:00,Evening(16:01-19:00),slotB,Male,1116,,,,
sourabh,Khanna,Labour,250,16:00,Afternoon(12:01-16:00),slotC,Male,1117,,,,
vipendra singh s/o mahendra singh,Kapurthala,Electrician,350,16:00,Afternoon(12:01-16:00),slotA,Male,1118,,,,
suresh kumar,Malerkotla,BrochureDistribution,250,17:00,Evening(16:01-19:00),slotC,Female,1119,,,,
shishram,Khanna,Welding,400,21:00,Night(19:01:22:00),slotA,Male,1120,,,,
himanshi,Mohali,Helper,450,13:30,Afternoon(12:01-16:00),slotC,Male,1121,,,,
komal,Ludhiana,Salesperson,450,09:00,Morning(8:00-12:00),slotC,Female,1122,,,,
mohmmd shahid,Khanna,Sweeping,450,11:30,Morning(8:00-12:00),slotB,Male,1123,,,,
rahul,Amritsar,Salesperson,200,12:30,Afternoon(12:01-16:00),slotC,Female,1124,,,,
bhatri,Batala,ProductsSampling,300,18:00,Evening(16:01-19:00),slotB,Male,1125,,,,
dipu sharma,Amritsar,Painter,250,11:00,Morning(8:00-12:00),slotA,Female,1126,,,,
